report_date,total_assets_k,total_loans_k,credit_card_loans_k,unused_card_lines_k,card_exposure_k,utilisation,card_share_of_loans,cet1_k,rwa_k,cet1_ratio,leverage_ratio_pct,allowance_k,net_income_ytd_k,card_net_chargeoffs_ytd_k
2023-03-31,1682379.0,1344182.0,223908.0,190720.0,414628.0,0.5400214167880606,0.16657565716547312,315290.0,1441866.0,0.21866803156465303,,72156.0,7517.0,15934.0
2023-06-30,1680530.0,1352649.0,230620.0,185185.0,415805.0,0.5546349851492888,0.17049508039410077,321429.0,1451484.0,0.22144853129624578,,75277.0,14558.0,29857.0
2023-09-30,1669613.0,1356481.0,223953.0,180111.0,404064.0,0.5542513067236874,0.16509851593940497,323353.0,1439374.0,0.224648354076147,,84968.0,22362.0,45081.0
2023-12-31,1658936.0,1353145.0,226914.0,173295.0,400209.0,0.566988748378972,0.16769378004574528,329311.0,1428300.0,0.2305615066862704,,83827.0,29220.0,63397.0
2024-03-31,1662089.0,1331051.0,214508.0,177387.0,391895.0,0.547360900241136,0.16115686025554243,337396.0,1404901.0,0.24015642383342314,,82814.0,8986.0,18273.0
2024-06-30,1656000.0,1320846.0,210677.0,173654.0,384331.0,0.5481655135807416,0.1595015618777662,340682.0,1390304.0,0.24504137224664535,,83490.0,13172.0,33664.0
2024-09-30,1655472.0,1329198.0,209932.0,165928.0,375860.0,0.5585377534188262,0.15793884733500954,349205.0,1400138.0,0.24940755839781506,,83716.0,22596.0,48326.0
2024-12-31,1687096.0,1346172.0,208277.0,157271.0,365548.0,0.5697664875748192,0.15471797066050996,357849.0,1402323.0,0.25518300705329655,,81857.0,32141.0,64205.0
2025-03-31,1704438.0,1356807.0,197369.0,162925.0,360294.0,0.5477998523428089,0.14546578842827315,366883.0,1411578.0,0.25990983140853713,,79504.0,9935.0,15217.0
2025-06-30,1711337.0,1384836.0,194275.0,162762.0,357037.0,0.5441312805115436,0.14028736976797251,375539.0,1442645.0,0.26031282817325124,,78267.0,19492.0,28994.0
2025-09-30,2037031.0,1519526.0,195944.0,160443.0,356387.0,0.5498068111350863,0.12895073858558523,367142.0,1606304.0,0.22856321094886148,,79216.0,29872.0,41679.0
2025-12-31,2073342.0,1524390.0,196569.0,156892.0,353461.0,0.5561264184733252,0.12894928463188554,374540.0,1617949.0,0.23149060940734226,,80811.0,41311.0,55325.0
